"","countyfp","population","latitude","longitude","geo.display.label","median_house_value","total_units","median_rooms","mean_household_size_owners","mean_household_size_renters","built_2005_or_later","built_2000_to_2004","built_1990s","built_1980s","built_1970s","built_1960s","built_1950s","built_1940s","bedrooms_0","bedrooms_1","bedrooms_2","bedrooms_3","bedrooms_4","owners","renters","median_household_income","mean_household_income","vacant_ratio"
"515","13",4806,37.896887,-122.049227,"Census Tract 3430.01, Contra Costa County, California",818800,2168,4.8,2.66,2.07,1.8,2.2,2.9,10.3,29.4,24.4,14.7,11.7,1.9,21.4,31.7,13.5,23.4,48.7,51.3,76893,104930,0.0382841328413284
"516","13",4380,37.905443,-122.043935,"Census Tract 3430.02, Contra Costa County, California",729300,2096,5.9,2.46,2.02,0,1.5,6,4.3,36.5,15.8,27.9,7.2,4,11.6,20.1,34.4,22,68.1,31.9,108438,129915,0.0343511450381679
"517","13",3843,37.883539,-122.03345,"Census Tract 3430.03, Contra Costa County, California",885300,1489,6.8,2.87,2.18,0,1.8,8.9,15.9,18.3,8.9,32.8,11.1,0,8,8.2,34.9,36.1,80.6,19.4,120250,181284,0.0476830087306917
"518","13",5730,37.730855,-121.937823,"Census Tract 3451.01, Contra Costa County, California",607100,2084,6,2.98,2.33,0.5,2.6,11,7.5,26.9,50,0,0,0,7,16,32.5,38.8,76.3,23.7,106125,125145,0.0542226487523992
"519","13",3895,37.745243,-121.948735,"Census Tract 3451.02, Contra Costa County, California",642100,1331,6.6,2.94,3.56,0,0,0,3.1,63.3,31.3,0,2.4,0,0,1.8,48.5,45.2,86.7,13.3,135428,147869,0.0225394440270473
"520","13",5062,37.740756,-121.930186,"Census Tract 3451.03, Contra Costa County, California",667000,1965,6.6,2.98,2.18,0,2.1,19.7,12.8,46.5,14.5,0.6,0.8,3.9,11.7,6.6,24.5,41.6,74.4,25.6,114375,130110,0.0178117048346056
"521","13",6223,37.796102,-121.979131,"Census Tract 3451.05, Contra Costa County, California",767500,2178,7.2,2.81,3.27,0.8,0.6,8.9,11.3,56.2,21.1,0,0,0,0.6,15.4,25.3,44.9,78.4,21.6,119918,145172,0.0179063360881543
"522","13",7353,37.774191,-121.947572,"Census Tract 3451.08, Contra Costa County, California",644700,3403,5.5,2.21,1.9,0,9.5,23.7,55,10.8,0.6,0.4,0,3.8,9.6,32.7,29.5,22,76,24,120444,145229,0.0296796943873053
"523","13",5099,37.757629,-121.949343,"Census Tract 3451.11, Contra Costa County, California",784800,2006,5.6,3.06,2.8,0.6,5.8,8.8,57.6,23.5,1.9,1.2,0.5,0,24.1,23.6,16.3,27.2,57.9,42.1,107252,130988,0.0518444666001994
"524","13",6513,37.767436,-121.928871,"Census Tract 3451.12, Contra Costa County, California",850100,2320,5.9,3.16,1.86,16.4,30.3,30.2,18.5,2.8,0,1.8,0,0,27.4,12.7,20.6,27.3,56.7,43.3,105687,133879,0.0349137931034483
"525","13",4337,37.794984,-121.936947,"Census Tract 3451.13, Contra Costa County, California",830200,1470,7.3,2.91,3.35,0.7,1.2,42.6,43.7,9,2,0,0,0,0,6.2,29.5,53.5,95.2,4.8,166389,190790,0
"526","13",6307,37.797307,-121.966534,"Census Tract 3451.14, Contra Costa County, California",825200,2510,6.9,2.45,2.48,1.8,0,6.1,19.3,63.3,7.5,2,0,0,0,13.9,28,50.2,94.8,5.2,123100,160769,0.0127490039840637
"527","13",5734,37.748223,-121.969263,"Census Tract 3451.15, Contra Costa County, California",896600,1846,7.4,3.15,2.12,0,26.4,26.4,38.5,8.7,0,0,0,0,0,10.9,14.3,47.1,90.3,9.7,164280,184925,0.075839653304442
"528","13",2859,37.764404,-121.974759,"Census Tract 3451.16, Contra Costa County, California",703400,959,7,3.16,4.15,0,1.6,4.9,31.7,61.8,0,0,0,0,0,3.2,24,71.3,83.4,16.6,114668,146563,0.0104275286757039
"529","13",7816,37.775732,-121.986384,"Census Tract 3452.02, Contra Costa County, California",668300,3369,5.3,2.62,2.18,1.1,11.6,26.2,26,29.9,2.5,1.8,0.4,0,13.4,30.8,31.4,19.6,53.3,46.7,106217,120687,0.0276046304541407
"530","13",3433,37.873027,-122.023781,"Census Tract 3461.01, Contra Costa County, California",856100,1326,7.4,2.68,2.69,1.4,2.3,10.9,17,46.9,15.5,3.8,0,0,0,2.5,40.1,40.6,93.2,6.8,146488,184089,0.0482654600301659
"531","13",3838,37.820019,-121.985206,"Census Tract 3462.03, Contra Costa County, California",903000,1423,7.4,2.74,2.42,2.5,0,0,12,62.2,12.1,6.3,4.8,0,0,9.8,30.1,48.4,90.1,9.9,119856,139822,0.0210822206605762
"532","13",6171,37.939348,-122.102582,"Census Tract 3470, Contra Costa County, California",968900,2346,7.5,2.64,2.39,1.5,2,13.3,19.1,26.3,17.2,12.4,5.3,1.1,2.8,6.5,31.2,45.4,89.8,10.2,160903,211269,0.0174765558397272
"533","13",4686,37.890228,-122.104685,"Census Tract 3490, Contra Costa County, California",926900,1902,5.7,2.76,2.27,0.6,0,3,9,16.7,20.7,29.2,14.7,0.5,6.7,31.4,38.1,20.9,61.5,38.5,111947,130644,0.073080967402734
"534","13",5512,37.881033,-122.132231,"Census Tract 3500, Contra Costa County, California",940400,2467,5.1,2.74,1.87,0,1.2,5.3,10.5,18.5,24.2,18.1,16.9,0,18,32.5,27.6,17.8,59.2,40.8,119020,152339,0.0506688285366842
"535","13",2594,37.855214,-122.067694,"Census Tract 3511.01, Contra Costa County, California",340600,2144,4.6,1.43,1.45,0,3.2,6.6,18.8,41.8,25.6,1.3,2.8,0,10.4,80.6,9.1,0,92.6,7.4,55677,77661,0.19169776119403
"536","13",3635,37.873621,-122.079971,"Census Tract 3511.02, Contra Costa County, California",232400,3051,4.6,1.4,1.08,0,0.4,4.3,7.4,11,62.6,7.6,5.9,0,5.7,88.6,1.6,2.5,88.8,11.2,47990,64507,0.121927236971485
"537","13",1846,37.863462,-122.063849,"Census Tract 3511.03, Contra Costa County, California",583100,1433,5.2,1.56,1.3,0.8,19,4.6,4.5,41.7,24.4,1.8,2.6,0,9.5,68.9,20.7,0,95.5,4.5,74244,86861,0.0788555478018144
"538","13",5812,37.868732,-122.102583,"Census Tract 3512, Contra Costa County, California",972100,2017,7.3,2.92,3.1,0,2.6,0,4.1,17.9,20.9,50.4,3.2,0,1.1,2.5,43.7,41.3,93.4,6.6,134663,179668,0.00694100148735746
"539","13",5586,37.826888,-122.11905,"Census Tract 3521.02, Contra Costa County, California",997600,1847,7.3,2.72,2.72,0,0.7,3.9,14.4,28.1,42.6,7.7,1.2,0,0,9.1,32.9,46,94.5,5.5,144833,186962,0.02652950730915
"540","13",5750,37.85273,-122.139026,"Census Tract 3522.01, Contra Costa County, California",895300,2286,6.8,2.61,2.3,0,2.3,1.5,7.9,23.4,40,20.3,4.7,2.2,8.4,19.6,29.4,29.4,77.3,22.7,105391,134228,0.0371828521434821
"541","13",2548,37.834622,-122.142939,"Census Tract 3522.02, Contra Costa County, California",827000,1034,6,2.17,2.67,2.8,0,2.3,25.4,28.6,26,5.9,3.5,0,4.7,36.4,37.3,18.5,73.9,26.1,106875,129402,0.0618955512572534
"542","13",3521,37.861031,-122.170606,"Census Tract 3530.01, Contra Costa County, California",955200,1316,7.2,2.8,2.22,4.1,2.6,6.4,2.1,19,19.2,24.8,14.1,0,2.7,8.7,36.4,38.9,93.4,6.6,169196,212304,0.0159574468085106
"543","13",1859,37.887621,-122.205021,"Census Tract 3540.01, Contra Costa County, California",845100,662,6.5,2.64,1.59,0,1.7,0.5,15.9,0,18.6,18.3,19.3,1.5,0,27.9,41.7,24.3,91.4,8.6,157361,198918,0.0166163141993958
"544","13",5048,37.971471,-121.833274,"Census Tract 3551.07, Contra Costa County, California",364700,1545,7.6,3.02,4.12,8,12.6,0.6,36.8,30.8,4.7,5.4,0,0,0,4.7,27.6,48.3,89.3,10.7,84031,91544,0.0776699029126214
"545","13",12847,37.961255,-121.796182,"Census Tract 3551.08, Contra Costa County, California",409600,3796,7.5,3.29,4.63,1.4,42.8,51,2.1,1.3,0.8,0.3,0.3,2.6,2.5,1.2,19.9,43.8,77.5,22.5,98542,107136,0.100368809272919
"546","13",6416,37.976381,-121.793703,"Census Tract 3551.09, Contra Costa County, California",336000,2175,6.8,3.5,2.55,4.1,15.8,42.9,18.2,9.4,5.6,3.2,0,0,3.6,3,35.3,40,87.9,12.1,84773,86523,0.055632183908046
"547","13",4197,37.969219,-121.768327,"Census Tract 3551.10, Contra Costa County, California",279300,1235,7,3.5,4.21,0,0.6,44.4,43,7.3,0,4.8,0,0.7,0,0.9,42.1,37.4,65.9,34.1,84141,84808,0.0097165991902834
"548","13",6343,37.978181,-121.776021,"Census Tract 3551.11, Contra Costa County, California",326700,1918,6.7,3.58,4.56,3,28.3,38.3,27,2.7,0.7,0,0,0,0.8,10,23.5,40.9,73.7,26.3,98998,107344,0.0484880083420229
"549","13",11035,37.78882,-121.907439,"Census Tract 3551.14, Contra Costa County, California",875200,3438,7.4,3.27,2.35,31.2,21.3,44,2.1,0.4,1,0,0,2.4,1.1,6.5,26.8,40,87.1,12.9,159212,180014,0.0159976730657359
"550","13",4443,37.764693,-121.90994,"Census Tract 3551.15, Contra Costa County, California",661700,1738,4,2.86,2.71,51.5,45.4,0,0,2.6,0,0,0,4.1,34.2,26.4,21.6,12.1,26.1,73.9,88929,95275,0.0586881472957422
"551","13",5664,37.767312,-121.89395,"Census Tract 3551.16, Contra Costa County, California",862100,1306,8.2,3.63,4.68,37.7,60.7,1.6,0,0,0,0,0,0,0,0,20.5,40.9,95.3,4.7,171949,196987,0.0183767228177642
"552","13",8379,37.753808,-121.896311,"Census Tract 3551.17, Contra Costa County, California",847800,1890,7.8,3.78,3.42,72.3,24.8,0,0,0.6,2.3,0,0,0,0.6,1.7,29.5,37.8,98.3,1.7,189709,196928,0.0402116402116402
"553","13",7444,38.011409,-121.957878,"Census Tract 3552, Contra Costa County, California",380700,2261,6.5,3.73,2.67,7,28.5,38.1,15.9,4.2,2.3,2,2,2.5,6.5,21.6,16.9,26.8,61.7,38.3,75263,99548,0.188854489164087
"554","13",7833,37.940676,-121.962682,"Census Tract 3553.01, Contra Costa County, California",576200,2890,6.6,2.61,3.38,1.5,13.4,5.7,14.8,23.7,27.9,12.6,0.5,0,0,14.3,35.2,34.1,84.2,15.8,117975,125648,0.0252595155709343
"555","13",3484,37.919325,-122.002128,"Census Tract 3553.02, Contra Costa County, California",902300,1230,8.2,3.04,2.33,2.4,5.7,16.5,12.1,47.1,12.7,1.1,1.5,0,0.9,2.4,17.7,49.9,97.5,2.5,163633,179046,0.0170731707317073
"556","13",7831,37.948848,-121.934566,"Census Tract 3553.04, Contra Costa County, California",618300,2984,6.6,2.71,2.73,0.9,6.7,44.3,12.2,28.8,4,2.1,0.7,0,7.7,13.2,44.5,27.5,88.5,11.5,122829,141132,0.0613270777479893
"557","13",4922,37.929665,-121.93042,"Census Tract 3553.06, Contra Costa County, California",649200,1735,7.2,2.83,2.51,0.5,3.6,1.6,9.3,65.1,11.9,3.5,2.4,0,1.8,9.5,30.3,44,91.1,8.9,118952,130631,0.0109510086455331
"558","13",3759,38.02239,-122.252576,"Census Tract 3560.01, Contra Costa County, California",389900,1218,6.1,3.57,3.03,1.6,3.6,1.2,15.1,74.6,1.1,2.6,0,0,3.8,10.7,33.6,45.2,78.5,21.5,80993,96148,0.0451559934318555
"559","13",5375,37.980856,-122.222136,"Census Tract 3560.02, Contra Costa County, California",580600,2088,6.9,2.7,2.51,0,9.5,35.5,37.2,5.8,4.8,4.3,0.7,0,5.4,21.1,18.1,43.4,80.7,19.3,108286,127591,0.0119731800766284
"560","13",3018,38.051821,-122.2155,"Census Tract 3570, Contra Costa County, California",390900,1699,5.2,2.16,1.62,0.5,2.8,0.6,12.4,3.2,6.6,4.6,6.6,4.2,21,31.5,27.8,11.7,70.7,29.3,77841,89844,0.12948793407887
"561","13",5298,38.03417,-122.262252,"Census Tract 3580, Contra Costa County, California",368400,2101,4.6,2.63,2.72,0.6,4.8,3.5,1.9,7.7,16.9,20,20.9,0.5,10.1,48.6,24.8,9.3,55.3,44.7,56097,66063,0.0951927653498334
"562","13",5159,38.00364,-122.30728,"Census Tract 3591.02, Contra Costa County, California",362000,1955,5.1,2.93,2.99,0.4,1.9,14.2,13.9,21.5,27.6,15.1,5,0,10.9,26.4,41.3,18.4,65.2,34.8,63239,71234,0.10076726342711
"563","13",5051,38.002852,-122.292635,"Census Tract 3591.03, Contra Costa County, California",373400,2086,5.4,2.66,2.36,1,0.5,7.2,27.5,17.9,17.4,13,1.7,1.7,9.8,24.1,45.7,18,74.7,25.3,77479,94396,0.12032598274209
"564","13",1932,38.008576,-122.278774,"Census Tract 3591.04, Contra Costa County, California",286100,982,4.9,2.19,2.9,0,0,37.5,58.8,0.9,0,0,2.9,0,4,61.2,34.8,0,83.9,16.1,70990,83219,0.102851323828921
"565","13",4542,38.014392,-122.284189,"Census Tract 3591.05, Contra Costa County, California",474600,1612,6.5,3.28,2,21.8,36.3,6.1,29.3,0,0,0,0.6,0,1.8,11.8,30.3,46.2,89.2,10.8,113545,125867,0.0967741935483871
"566","13",6148,37.98803,-122.271142,"Census Tract 3592.02, Contra Costa County, California",468100,2242,6.5,3.03,2.59,0,3.5,2.4,14.1,23.1,31,21.6,3.2,2.1,1.4,6.9,44.2,38.7,88.7,11.3,97731,104133,0.0396966993755575
"567","13",6726,38.008673,-122.25553,"Census Tract 3592.03, Contra Costa County, California",366900,2416,5.5,2.73,3.09,0.9,4.8,4.4,35.7,49.1,3.1,1.4,0.6,0,4.1,15.5,48.1,31.7,75.9,24.1,85617,94015,0.00496688741721854
"568","13",4702,38.000895,-122.267919,"Census Tract 3592.04, Contra Costa County, California",479800,1538,6.3,3.25,2.39,8.8,4.6,7.3,50.5,20.4,1.6,1.4,5.5,0.5,5.2,4.4,40.2,34.8,86.5,13.5,105815,116024,0.052665799739922
"569","13",4576,37.981229,-122.287954,"Census Tract 3601.01, Contra Costa County, California",434800,1812,6.3,3.11,2.93,2.2,1.2,6.5,20.6,16.5,28,13.4,7.5,1.4,4.4,7.8,41.9,40.3,82.2,17.8,89810,112024,0.130794701986755
"570","13",4326,37.964656,-122.268957,"Census Tract 3601.02, Contra Costa County, California",537100,1598,6.7,2.79,2.19,1.2,0,3.4,55.4,11.4,6.6,16.6,4,1.4,0,6.7,23.6,63.9,95.3,4.7,105952,120505,0.00750938673341677
"571","13",4626,37.969639,-122.295291,"Census Tract 3602, Contra Costa County, California",367000,1931,5.1,2.52,2.51,2.7,1.2,8.1,4.7,18.9,32.2,24.5,6.5,2.5,10.1,24,48,13.7,59.5,40.5,57500,70030,0.110305541170378
"572","13",4475,37.959948,-122.297678,"Census Tract 3610, Contra Costa County, California",361700,1870,5,2.65,2.7,0,6,7.9,21.3,17,9.3,24.9,10.4,0,11.2,32.2,37.9,17.2,62.2,37.8,62232,81746,0.0973262032085561
"573","13",2767,37.944617,-122.314798,"Census Tract 3620, Contra Costa County, California",430900,1211,5.6,2.39,2.62,0,1.7,5,3.9,1,11.1,34.8,33.7,0.8,8.1,28.5,41.6,15.8,83.4,16.6,93611,93447,0.0949628406275805
"574","13",7043,37.977805,-122.307862,"Census Tract 3630, Contra Costa County, California",346600,2869,5.1,2.92,2.62,0,1.3,12,11.7,22.3,14.3,20,13.7,0,3,36.9,47.7,6.8,61.9,38.1,56506,76987,0.0508888114325549
"575","13",5518,37.994153,-122.319157,"Census Tract 3640.02, Contra Costa County, California",402200,1895,5.3,2.88,2.59,0,2.3,11.5,5.4,11.3,37.7,26,3.1,0,11,5.9,64.4,16.3,75.7,24.3,59542,72791,0.0464379947229551
"576","13",5462,37.956494,-122.366217,"Census Tract 3650.02, Contra Costa County, California",258400,1725,4.6,4.12,2.9,19.5,21.4,8.3,3.9,1.9,8.3,8.9,15.7,0.2,10.4,37.2,31.2,18.2,49.2,50.8,43312,58414,0.179130434782609
"577","13",4924,37.984213,-122.327351,"Census Tract 3650.03, Contra Costa County, California",354300,2515,3.4,2.88,1.88,11.9,11.2,20.5,45.5,6,4.1,0,0,0.5,48.6,26.9,15.6,8.3,25.2,74.8,69682,77484,0.113320079522863
"578","13",4307,37.97589,-122.346351,"Census Tract 3660.01, Contra Costa County, California",307100,1290,4.9,3.88,3.53,0.8,0.3,0,14.5,11.2,24,29,15.6,1.6,7.1,25.1,49.6,14,61.1,38.9,62604,71846,0.0906976744186047
"579","13",6093,37.968766,-122.350643,"Census Tract 3660.02, Contra Costa County, California",212300,1795,4.8,3.57,3.66,4.7,2.9,3.8,10.6,10,11.9,26.9,26.4,1.3,9.6,32.3,49.1,5.8,49.9,50.1,46415,51352,0.0896935933147632
"580","13",5099,37.972867,-122.331658,"Census Tract 3671, Contra Costa County, California",346800,2183,4.7,3.26,1.99,0,3.5,0.7,6.1,23.4,29.4,33.2,2.5,10.4,30.2,8.1,38.8,11.9,50.3,49.7,47482,64703,0.081539166284929
"581","13",5171,37.965824,-122.334312,"Census Tract 3672, Contra Costa County, California",336800,1654,4.7,3.49,2.9,6,11.7,2.6,4.5,14.9,15.4,21.3,23,0.7,12.8,26.9,49.9,6.8,60.9,39.1,49118,60269,0.0822249093107618
"582","13",5327,37.954255,-122.352358,"Census Tract 3680.01, Contra Costa County, California",227300,1442,4.6,4.51,3.09,7.6,0,6.3,5.5,1.5,15.5,19.6,29.6,1.9,3.2,51,35.8,7,62.9,37.1,52392,58469,0.157420249653259
"583","13",3404,37.960463,-122.352001,"Census Tract 3680.02, Contra Costa County, California",286900,941,4.4,4.3,3.63,0,0,8.4,11.9,8.2,10.9,27.3,18.2,2.7,11.3,42.2,35.7,8.2,42.1,57.9,46328,49736,0.108395324123273
"584","13",6246,37.956916,-122.338199,"Census Tract 3690.01, Contra Costa County, California",218400,2585,3.8,2.07,2.83,0.6,1.1,3,30.6,20.3,20.1,7.6,12,5.2,31,45.3,15.4,3,30.7,69.3,30238,39840,0.0789168278529981
"585","13",2548,37.957175,-122.323622,"Census Tract 3690.02, Contra Costa County, California",299100,1088,4.7,2.77,2.68,0,0.6,6,23.3,10,8.4,25.8,16.8,1.4,3,54,31.7,2.5,57.7,42.3,65417,73469,0.0772058823529412
"586","13",2837,37.940011,-122.321807,"Census Tract 3700, Contra Costa County, California",363900,1240,5.8,2.69,3.32,0,0,0.3,4.7,7,11.6,32.6,30.2,0,4,23.6,52.7,18.4,74.1,25.9,75348,81766,0.0346774193548387
"587","13",5316,37.939923,-122.330245,"Census Tract 3710, Contra Costa County, California",302800,2128,4.9,2.55,2.63,2.1,0.5,0,1.3,2.6,8.4,21.8,43.1,1.6,7.8,51.9,29.5,4.6,64.5,35.5,57784,67293,0.0996240601503759
"588","13",7353,37.948262,-122.339883,"Census Tract 3720, Contra Costa County, California",287700,2516,4.9,2.64,3.61,0.9,0.6,0.4,1.6,7.3,6.9,29.3,39.9,2.9,9.5,43.5,36.8,7.4,67.9,32.1,61607,67349,0.06120826709062
"589","13",4376,37.947568,-122.353215,"Census Tract 3730, Contra Costa County, California",293500,1272,4.4,4.47,3.47,5.1,0,0.1,4.3,6.3,14.2,18.5,40.5,0,9.7,46.1,41.7,0.1,49.3,50.7,40790,50993,0.0982704402515723
"590","13",4506,37.93954,-122.341323,"Census Tract 3740, Contra Costa County, California",325700,1972,4.4,2.51,3.4,1.1,0,1,3.1,4.1,13.2,27.8,22.3,2.2,17.8,48.9,26,3.5,52,48,50341,57331,0.121196754563895
"591","13",4389,37.9406,-122.351569,"Census Tract 3750, Contra Costa County, California",264200,1348,4.4,4.67,3.73,0,4,6.8,2.6,8.1,11.5,10.2,30.8,2.3,15.6,44.1,29.5,8.5,39.2,60.8,38750,52201,0.137982195845697
"592","13",5962,37.940762,-122.362396,"Census Tract 3760, Contra Costa County, California",185700,2211,4.7,2.89,3.12,8.4,4.8,4.3,4.7,15.3,20.4,16.5,8.9,2.6,15.2,37.4,30.3,11.3,37.4,62.6,25469,37673,0.132971506105834
"593","13",6962,37.933634,-122.362604,"Census Tract 3770, Contra Costa County, California",122400,2526,4.2,3,3.42,3.2,0,8.7,5.9,6.1,20.3,10.8,30.8,2.7,19.7,45.6,25.7,6.3,44.7,55.3,38393,48803,0.169833729216152
"594","13",3435,37.923983,-122.383728,"Census Tract 3780, Contra Costa County, California",601600,2004,5,1.99,1.69,4.9,8.6,4.1,19.1,8.8,6.9,8.5,7.1,6.7,13.1,42.3,27.1,8.8,57.6,42.4,80500,109291,0.170658682634731
"595","13",6117,37.928044,-122.355018,"Census Tract 3790, Contra Costa County, California",270100,2137,4.3,2.93,3.4,0,0.1,2.2,2.1,10.2,18,31.8,19.7,0.7,11.3,55.7,24.5,7.7,39.3,60.7,33226,41510,0.193261581656528
"596","13",5706,37.918023,-122.345487,"Census Tract 3800, Contra Costa County, California",413800,2970,4.1,2.09,2.46,17.1,2.1,40.9,23.6,4.9,2.5,3.8,4.3,0,25.2,44.9,24.1,4.2,42.1,57.9,57202,79843,0.217845117845118
"597","13",6097,37.929514,-122.335622,"Census Tract 3810, Contra Costa County, California",240400,2216,4.8,3.44,3,0,4,5.3,4.4,3.4,22,22,22.2,2.7,5.6,39,39.4,13.4,44.2,55.8,56653,70085,0.177346570397112
"598","13",6964,37.917085,-122.324049,"Census Tract 3820, Contra Costa County, California",269800,2819,4.8,2.52,2.66,0.3,1.7,1.7,8.4,16.4,30.2,17.4,17.7,1.8,15.2,34.5,30.5,15.8,40.4,59.6,37269,48275,0.141894288754878
"599","13",4485,37.910183,-122.311951,"Census Tract 3830, Contra Costa County, California",431300,2190,4.7,2.23,2.48,0,0,3.1,0.7,10.3,10.2,22.9,39.4,6.8,12.2,50.7,24.9,5,57.2,42.8,52228,72360,0.0808219178082192
"600","13",3883,37.933719,-122.314372,"Census Tract 3840, Contra Costa County, California",623200,1699,6.4,2.47,2.74,0.9,0.1,0,1.4,7.8,9.1,41,31,0,0,26.3,42.2,27.4,89.1,10.9,108750,125073,0.051795173631548
"601","13",2765,37.924178,-122.295303,"Census Tract 3851, Contra Costa County, California",731700,1170,6.4,2.27,2.09,0,0.9,6.4,8.2,14.7,17.5,33.6,15.1,0.5,5.7,12.3,47.1,22.1,89.8,10.2,106359,134991,0.0641025641025641
"602","13",1320,37.927196,-122.309968,"Census Tract 3852, Contra Costa County, California",638000,590,6.2,2.35,3.2,2,0,1.9,2.7,11.2,16.4,45.4,18.6,0,0,15.9,62.4,20.3,98.1,1.9,125375,121299,0.11864406779661
"603","13",3317,37.921593,-122.314225,"Census Tract 3860, Contra Costa County, California",423200,1476,4.1,2.34,2.01,1.4,5.1,10.6,16.7,6.2,13.1,11.1,28.3,3.9,21.1,52.2,19,3.2,27.2,72.8,46778,60756,0.046070460704607
"604","13",2532,37.916915,-122.306795,"Census Tract 3870, Contra Costa County, California",436700,1164,4.9,2.6,2.01,13.5,1.1,1.3,0,15.5,9.5,19.8,33.2,0,15.5,36.2,36.8,9.2,57.7,42.3,74231,92580,0.0515463917525773
"605","13",2576,37.909073,-122.302404,"Census Tract 3880, Contra Costa County, California",550200,1159,4.9,2.47,2.3,2.2,0,2.2,3,9,7.6,28.2,29.2,5.8,9.3,47.5,29.7,6.6,47.8,52.2,76964,90301,0.0276100086281277
"606","13",2002,37.903177,-122.298431,"Census Tract 3891, Contra Costa County, California",524100,917,4.4,2.21,2.58,0,1,0.5,3.2,6.1,9.9,21.8,25.1,1.9,17,56.6,18.9,4.7,43.7,56.3,63068,78652,0.0392584514721919
"607","13",1714,37.901105,-122.305815,"Census Tract 3892, Contra Costa County, California",541700,822,4,2.59,2.15,0,0,2.7,1.7,30,18.1,10.5,32.1,1.8,17.6,65.9,13.1,1.5,6.1,93.9,47313,61543,0.086374695863747
"608","13",2229,37.913536,-122.293383,"Census Tract 3901, Contra Costa County, California",644000,956,6,2.72,1.59,0.5,0,0,0,6.4,12.3,29,29.7,1,6.4,23.6,41.9,20.8,83.7,16.3,95556,103238,0.0523012552301255
"609","13",1719,37.903628,-122.290895,"Census Tract 3902, Contra Costa County, California",617400,793,5.8,2.29,1.79,0,0,0,0,4.8,1.3,19.2,50.4,0,2.4,43.4,41.7,12.5,81.7,18.3,123036,135652,0
"610","13",2556,37.906113,-122.283633,"Census Tract 3910, Contra Costa County, California",772800,1151,6.5,2.4,1.71,0.9,2.9,1,2.3,2.2,8.3,24,16.3,2.7,2.1,25.8,38.7,23,88.8,11.2,119792,138324,0.0469157254561251
"611","13",2451,37.908909,-122.275849,"Census Tract 3920, Contra Costa County, California",756800,1155,6.1,2.26,2.61,0,0.8,1.6,0.8,3.5,4.2,29.8,25,0,0.7,28.4,44,25.3,89.8,10.2,140709,153314,0.0727272727272727
"612","13",10605,37.994648,-122.33662,"Census Tract 3922, Contra Costa County, California",350100,3383,5.2,3.42,2.95,10.2,27.5,4.2,2.3,5.1,19.4,21.3,8.2,0.5,5.4,26.3,38.4,23.4,70.8,29.2,76837,89500,0.0576411469110257
"613","13",3102,38.025021,-122.271348,"Census Tract 3923, Contra Costa County, California",658700,927,6.6,3.51,1.9,12.1,84.1,0,1.5,0.9,0,0,1.4,0,7.6,17,1.6,38.3,71.1,28.9,138810,149364,0.0830636461704423
"614","15",3939,41.755822,-124.20576,"Census Tract 1.01, Del Norte County, California",179500,1794,4.5,2.16,2.77,2.2,2.9,6,19.5,9.6,18.3,21.9,8.6,1.5,18.4,38.1,35.6,5.7,22.9,77.1,27409,38074,0.0758082497212932
"615","15",3769,41.760669,-124.164187,"Census Tract 1.02, Del Norte County, California",254500,1543,5.4,2.49,3.33,7.2,8,16.1,16.7,22.8,8,10.9,0.9,4.5,6,23.8,47.9,11.1,74.9,25.1,43462,53991,0.11600777705768
"616","15",1881,41.774489,-124.193494,"Census Tract 1.04, Del Norte County, California",133000,790,5.5,2.65,2.74,21.5,1.3,22.2,15.4,13.9,2.4,14.8,5.1,3.9,10.1,29.5,14.7,36.1,58.4,41.6,24271,33650,0
"617","15",6967,41.777467,-124.202703,"Census Tract 1.05, Del Norte County, California",241100,3045,5.3,2.62,2.23,4.4,8.4,16.4,20.6,10.8,11.2,17.4,6.3,2.5,9.7,32.7,41.3,12.4,59.6,40.4,42985,54871,0.0929392446633826
"618","15",7026,41.844992,-124.151561,"Census Tract 2.01, Del Norte County, California",289600,1525,5.4,2.63,2.79,2.7,12.6,15.8,12.5,20.7,19.7,11.5,1.1,2.4,6,29.5,47.8,11.7,91.2,8.8,65553,68169,0.107540983606557
"619","15",3655,41.886085,-124.095489,"Census Tract 2.02, Del Norte County, California",258600,1840,5.1,2.27,2.42,6,10.6,14.9,16.8,15.8,8.4,10.2,6.4,2.2,14.8,28.3,44.8,7.6,72,28,46293,57615,0.26195652173913
